,word,depth,close,open
663,En,0,0,1
664,de,2,0,2
665,jongeling,2,1,0
666,werd,1,0,0
667,vastgebonden,2,0,1
668,en,2,0,0
669,gevangen,2,3,0
670,De,4,0,4
671,volgende,4,0,0
672,ochtend,4,1,0
673,sprak,3,0,0
674,de,4,0,1
675,koning,4,2,0
676,uw,4,0,2
677,leven,4,1,0
678,hebt,3,0,0
679,ge,3,0,0
680,verbeurd,3,2,0
681,",",0,0,1
682,en,1,0,0
683,er,2,0,1
684,is,2,0,0
685,slechts,3,0,1
686,genade,3,0,0
687,",",0,0,0
688,als,4,0,1
689,ge,5,0,1
690,de,7,0,2
691,berg,7,0,0
692,",",0,0,0
693,die,8,0,1
694,voor,10,0,2
695,mijn,11,0,1
696,venster,11,2,0
697,mij,9,0,0
698,het,10,0,1
699,uitzicht,10,1,0
700,verspert,9,3,0
701,",",0,0,0
702,kunt,5,0,0
703,weggraven,6,7,0
704,Het,0,0,1
705,moet,0,0,0
706,binnen,3,0,3
707,acht,4,0,1
708,dagen,4,2,0
709,gebeurd,2,1,0
710,zijn,1,2,0
711,Gelukt,1,0,2
712,het,1,1,0
713,dan,2,0,1
714,moogt,1,0,1
715,ge,1,0,0
716,mijn,3,0,1
717,dochter,3,1,0
718,huwen,2,3,0
719,De,2,0,2
720,prins,2,1,0
721,begon,0,0,1
722,te,3,0,2
723,scheppen,3,1,0
724,en,2,0,0
725,te,3,0,1
726,graven,4,0,1
727,aan,5,0,1
728,een,6,0,1
729,stuk,6,0,0
730,door,6,7,0
731,Maar,0,0,1
732,toen,3,0,3
733,hij,4,0,1
734,na,5,0,1
735,zeven,6,0,1
736,dagen,6,2,0
737,merkte,4,0,0
738,dat,5,0,1
739,er,8,0,1
740,nog,8,0,0
741,bijna,8,0,3
742,niets,8,1,0
743,gebeurd,8,1,0
744,was,7,1,0
745,en,6,0,0
746,er,9,0,1
747,van,10,0,1
748,al,12,0,2
749,zijn,12,1,0
750,werk,11,2,0
751,haast,9,0,0
752,niets,9,0,0
753,was,7,0,1
754,te,8,0,1
755,zien,9,7,0
756,verviel,2,0,0
757,hij,2,0,0
758,in,3,0,1
759,diepe,4,0,1
760,droefgeestigheid,4,3,0
761,en,1,0,0
762,gaf,2,0,1
763,de,3,0,1
764,hoop,3,1,0
765,op,2,3,0
766,Maar,2,0,2
767,s,6,0,4
768,avonds,6,1,0
769,van,6,0,1
770,de,7,0,1
771,zevende,7,0,0
772,dag,7,3,0
773,verscheen,4,0,0
774,de,5,0,1
775,vos,5,2,0
776,en,3,0,0
777,zei,3,2,0
778,:,0,0,1
779,je,3,0,2
780,verdient,3,0,0
781,niet,3,1,0
782,",",0,0,0
783,dat,3,0,1
784,ik,4,0,1
785,nog,4,0,0
786,iets,4,0,0
787,voor,5,0,1
788,je,5,1,0
789,doe,4,5,0
790,Doch,0,0,1
791,ga,1,0,1
792,maar,2,0,1
793,slapen,2,3,0
794,Ik,0,0,1
795,zal,0,0,0
796,je,2,0,2
797,werk,2,1,0
798,doen,1,2,0
799,De,2,0,2
800,volgende,2,0,0
801,dag,2,0,0
802,bij,3,0,1
803,zijn,4,0,1
804,ontwaken,4,3,0
805,",",0,0,1
806,zag,1,0,0
807,hij,1,0,0
808,door,2,0,1
809,zijn,3,0,1
810,venster,3,2,0
811,dat,2,0,1
812,de,4,0,2
813,berg,4,1,0
814,verdwenen,3,0,0
815,was,3,4,0
816,Verheugd,1,0,2
817,ging,1,0,0
818,de,2,0,1
819,jongeling,2,1,0
820,naar,2,0,1
821,de,3,0,1
822,koning,3,3,0
823,en,0,0,0
824,meldde,1,0,1
825,hem,1,0,0
826,dat,2,0,1
827,de,4,0,2
828,voorwaarde,4,1,0
829,vervuld,3,0,0
830,was,3,4,0
831,En,1,0,1
832,de,5,0,4
833,koning,5,0,0
834,graag,5,1,0
835,of,4,0,0
836,niet,4,1,0
837,",",0,0,1
838,moest,3,0,0
839,woord,4,0,1
840,houden,4,2,0
841,en,2,0,0
842,gaf,3,0,1
843,hem,3,0,0
844,zijn,4,0,1
845,dochter,4,5,0
846,De,2,0,3
847,twee,2,1,0
848,vertrokken,1,0,0
849,nu,1,0,0
850,samen,1,0,0
851,weg,1,1,0
852,en,0,0,0
853,het,1,0,1
854,duurde,1,0,0
855,niet,1,0,0
856,lang,1,0,0
857,of,2,0,1
858,de,4,0,2
859,trouwe,4,0,0
860,vos,4,1,0
861,kwam,3,0,0
862,bij,4,0,1
863,hen,4,5,0
864,Het,2,0,3
865,beste,2,1,0
866,heb,1,0,0
867,je,1,0,0
868,nu,1,1,0
869,zei,1,0,1
870,hij,1,2,0
871,Maar,0,0,1
872,bij,2,0,2
873,de,3,0,1
874,jonkvrouw,3,0,0
875,van,4,0,1
876,het,5,0,1
877,gouden,5,0,0
878,slot,5,4,0
879,hoort,1,0,0
880,ook,1,0,0
881,het,2,0,1
882,gouden,2,0,0
883,paard,2,3,0
884,Hoe,0,0,1
885,moet,1,0,1
886,ik,1,0,0
887,dat,2,0,1
888,krijgen,2,3,0
889,vroeg,0,0,1
890,de,1,0,1
891,jongeling,1,2,0
892,Dat,2,0,1
893,zal,1,0,2
894,ik,1,0,0
895,je,2,0,0
896,zeggen,2,2,0
897,antwoordde,1,0,1
898,de,2,0,1
899,vos,2,3,0
900,Breng,1,0,1
901,eerst,1,0,0
902,aan,2,0,1
903,de,3,0,1
904,koning,3,0,0
905,die,4,0,1
906,je,5,0,1
907,naar,6,0,1
908,het,7,0,1
909,gouden,7,0,0
910,slot,7,2,0
911,zond,5,4,0
912,",",0,0,1
913,de,2,0,1
914,schone,2,0,0
915,jonkvrouw,2,3,0
916,Daar,1,0,1
917,zal,0,0,1
918,uitermate,1,0,0
919,grote,1,0,1
920,vreugde,1,1,0
921,zijn,1,2,0
922,En,0,0,1
923,zij,1,0,1
924,zullen,1,0,0
925,je,3,0,2
926,gaarne,3,0,0
927,het,4,0,1
928,gouden,4,0,0
929,paard,4,1,0
930,geven,3,1,0
931,en,2,0,0
932,het,4,0,1
933,voor,4,0,0
934,laten,3,0,1
935,brengen,4,5,0
936,Stijg,1,0,2
937,er,1,0,0
938,dadelijk,1,0,0
939,op,1,1,0
940,en,0,0,0
941,geef,1,0,1
942,aan,2,0,1
