,word,depth,close,open
666,het,2,0,2
667,snelde,2,0,0
668,naar,3,0,1
669,het,4,0,1
670,water,4,3,0
671,plofte,2,0,1
672,erin,2,1,0
673,en,1,0,0
674,zwom,2,0,1
675,naar,3,0,1
676,de,4,0,1
677,prachtige,4,0,0
678,zwanen,4,1,0
679,toe,3,4,0
680,Deze,1,0,2
681,zagen,1,0,0
682,hem,1,1,0
683,en,0,0,0
684,kwamen,1,0,1
685,met,2,0,1
686,klappende,3,0,1
687,vleugels,3,2,0
688,op,2,0,1
689,hem,2,1,0
690,af,1,2,0
691,Doodt,2,0,2
692,mij,2,0,0
693,maar,2,1,0
694,zei,2,0,1
695,het,3,0,1
696,arme,3,0,0
697,beest,3,2,0
698,",",0,0,1
699,boog,2,0,1
700,zijn,3,0,1
701,kop,3,1,0
702,voorover,2,1,0
703,en,1,0,0
704,verwachtte,2,0,1
705,niets,3,0,1
706,anders,4,0,1
707,dan,5,0,1
708,de,6,0,1
709,dood,6,7,0
710,Maar,0,0,1
711,wat,1,0,1
712,zag,2,0,1
713,het,2,0,0
714,nu,2,0,0
715,in,3,0,1
716,het,4,0,1
717,heldere,4,0,0
718,water,4,5,0
719,Het,0,0,1
720,zag,0,0,0
721,daarin,0,0,0
722,zijn,1,0,1
723,eigen,1,0,0
724,beeltenis,1,2,0
725,Niet,1,0,2
726,meer,1,1,0
727,die,1,0,1
728,van,2,0,1
729,een,3,0,1
730,logge,3,0,0
731,grauwe,3,0,0
732,lelijke,3,0,0
733,vogel,3,4,0
734,Maar,0,0,1
735,van,1,0,1
736,een,2,0,1
737,zwaan,2,3,0
738,Het,2,0,2
739,doet,2,0,0
740,er,3,0,1
741,niet,2,0,0
742,toe,3,2,0
743,door,5,0,3
744,een,6,0,1
745,eend,6,2,0
746,uitgebroed,4,1,0
747,te,2,0,1
748,worden,3,2,0
749,",",0,0,1
750,als,2,0,1
751,men,3,0,1
752,maar,4,0,1
753,uit,5,0,1
754,een,6,0,1
755,zwanenei,6,2,0
756,gekomen,4,1,0
757,is,3,4,0
758,Het,0,0,1
759,voelde,0,0,0
760,zich,0,0,0
761,nu,0,0,0
762,verheugd,1,0,1
763,over,2,0,1
764,al,5,0,2
765,de,5,1,0
766,nood,4,0,0
767,en,3,0,1
768,de,4,0,1
769,ontberingen,4,5,0
770,die,5,0,1
771,het,7,0,2
772,doorgestaan,7,1,0
773,had,6,3,0
774,Nu,0,0,1
775,erkende,0,0,0
776,het,0,0,0
777,eerst,0,0,0
778,recht,0,0,0
779,zijn,2,0,2
780,geluk,2,1,0
781,en,1,0,0
782,de,2,0,1
783,heerlijkheid,2,0,0
784,die,3,0,1
785,hem,4,0,1
786,omringde,4,5,0
787,En,0,0,1
788,de,3,0,3
789,zwanen,3,1,0
790,zwommen,2,0,0
791,om,3,0,1
792,hem,3,0,0
793,heen,3,2,0
794,en,1,0,0
795,streelden,2,0,1
796,hem,2,0,0
797,met,3,0,1
798,hun,4,0,1
799,snavels,4,5,0
800,Enige,1,0,2
801,kinderen,1,1,0
802,kwamen,0,0,0
803,de,2,0,2
804,tuin,2,1,0
805,inlopen,1,2,0
806,Ze,0,0,1
807,gooiden,0,0,0
808,brood,1,0,1
809,en,1,0,0
810,gerst,1,1,0
811,in,1,0,1
812,het,2,0,1
813,water,2,3,0
814,En,0,0,1
815,het,3,0,3
816,kleinste,3,1,0
817,riep,2,1,0
818,daar,2,0,1
819,is,2,0,0
820,een,3,0,1
821,nieuwe,3,0,0
822,zwaan,3,4,0
823,En,1,0,1
824,de,4,0,3
825,andere,4,0,0
826,kinderen,4,1,0
827,jubelden,3,0,0
828,mee,3,1,0
829,ja,3,0,1
830,",",0,0,1
831,er,5,0,1
832,is,4,0,1
833,een,5,0,1
834,nieuwe,5,1,0
835,bijgekomen,5,6,0
836,En,0,0,1
837,zij,2,0,2
838,klapten,2,0,0
839,in,3,0,1
840,de,4,0,1
841,handen,4,3,0
842,en,1,0,0
843,dansten,2,0,1
844,in,3,0,1
845,de,4,0,1
846,rondte,4,5,0
847,Liepen,0,0,1
848,naar,1,0,1
849,hun,2,0,1
850,ouders,2,2,0
851,toe,0,1,0
852,En,0,0,1
853,er,2,0,1
854,werd,1,0,1
855,brood,2,0,1
856,en,2,0,0
857,koek,2,1,0
858,in,3,0,1
859,het,4,0,1
860,water,4,2,0
861,geworpen,2,3,0
862,En,0,0,1
863,zij,2,0,2
864,zeiden,2,0,0
865,allemaal,2,1,0
866,die,3,0,2
867,nieuwe,3,1,0
868,is,2,0,0
869,nog,2,0,0
870,de,3,0,1
871,mooiste,3,4,0
872,Hij,1,0,2
873,is,1,0,0
874,zo,2,0,1
875,jong,2,2,0
876,en,0,0,0
877,ziet,1,0,1
878,er,1,0,0
879,zo,2,0,1
880,prachtig,2,1,0
881,uit,1,2,0
882,En,0,0,1
883,de,2,0,2
884,andere,2,0,0
885,zwanen,2,1,0
886,bogen,1,0,0
887,zich,1,0,0
888,voor,2,0,1
889,hem,2,3,0
890,Nu,1,0,2
891,gevoelde,1,0,0
892,het,1,0,0
893,zich,1,0,0
894,geheel,2,0,1
895,beschaamd,2,2,0
896,en,0,0,0
897,stak,1,0,1
898,zijn,2,0,1
899,kop,2,1,0
900,onder,2,0,1
901,zijn,3,0,1
902,vleugels,3,4,0
903,Het,0,0,1
904,wist,0,0,0
905,zelf,0,0,0
906,niet,0,0,0
907,hoe,1,0,1
908,het,2,0,1
909,zich,3,0,1
910,zou,2,0,0
911,houden,3,4,0
912,Het,0,0,1
913,was,0,0,0
914,overgelukkig,1,0,1
915,maar,1,0,0
916,volstrekt,3,0,2
917,niet,3,1,0
918,trots,2,3,0
919,Het,1,0,2
920,dacht,1,0,0
921,er,2,0,1
922,aan,2,0,0
923,hoe,3,0,1
924,het,4,0,1
925,vervolgd,5,0,1
926,en,5,0,0
927,bespot,5,1,0
928,was,4,4,0
929,en,0,0,0
930,hoorde,1,0,1
931,nu,2,0,1
932,allen,1,0,0
933,zeggen,2,0,0
934,dat,3,0,1
935,het,4,0,1
936,de,5,0,1
937,mooiste,5,0,0
938,van,6,0,1
939,al,8,0,2
940,die,8,1,0
941,mooie,7,0,0
942,vogels,7,3,0
943,was,4,5,0
944,Zelfs,1,0,2
945,de,1,0,0
946,vlierboom,1,1,0
947,boog,0,0,0
948,zich,0,0,0
949,met,1,0,1
950,zijn,2,0,1
951,takken,2,0,0
952,tot,3,0,1
953,hem,3,3,0
954,in,1,0,1
955,het,2,0,1
956,water,2,2,0
957,neer,0,1,0
958,En,0,0,1
959,de,2,0,2
960,zon,2,1,0
961,scheen,1,0,0
962,warm,2,0,1
963,en,2,0,0
964,liefelijk,2,3,0
965,Nu,3,0,3
966,klapte,3,0,0
967,hij,3,0,0
968,met,4,0,1
969,zijn,5,0,1
970,vleugels,5,3,0
971,richtte,3,0,1
972,zijn,4,0,1
973,slanken,4,1,0
974,hals,3,0,0
975,op,3,1,0
976,en,2,0,0
977,jubelde,3,0,1
978,van,4,0,1
979,ganser,4,0,0
980,harte,4,3,0
981,:,0,0,1
982,Zoveel,5,0,2
983,geluk,5,1,0
984,had,2,0,1
985,ik,2,0,0
986,mij,4,0,0
987,niet,4,0,0
988,kunnen,3,0,1
989,voorstellen,4,0,0
990,",",0,0,0
991,toen,5,0,1
992,ik,6,0,1
993,nog,6,0,0
994,een,7,0,1
995,lelijk,7,0,0
996,eendje,7,1,0
997,was,6,7,0
