,word,depth,close,open
402,«,1,0,0
403,Cela,1,0,0
404,m’,2,0,1
405,irait,2,1,0
406,fort,3,0,2
407,que,3,1,0
408,mon,3,0,1
409,frère,3,1,0
410,fût,3,0,1
411,mort,3,2,0
412,",",1,0,0
413,car,2,0,1
414,j’,3,0,1
415,hériterais,3,0,0
416,de,4,0,1
417,le,5,0,1
418,royaume,5,5,0
419,.,1,0,1
420,»,1,2,0
421,D’,1,0,2
422,abord,1,1,0
423,le,1,0,1
424,roi,1,1,0
425,ne,1,0,1
426,voulut,1,1,0
427,point,0,0,0
428,le,2,0,2
429,laisser,2,1,0
430,partir,1,1,0
431,;,0,0,0
432,puis,1,0,1
433,il,2,0,1
434,céda,2,1,0
435,de,2,0,1
436,nouveau,2,2,0
437,.,0,1,0
438,Le,1,0,2
439,prince,1,1,0
440,prit,0,0,0
441,le,1,0,1
442,même,1,0,0
443,chemin,1,0,0
444,que,2,0,1
445,son,3,0,1
446,frère,3,3,0
447,et,1,0,1
448,rencontra,1,0,0
449,aussi,1,0,0
450,le,2,0,1
451,nain,2,0,0
452,",",2,0,0
453,qui,3,0,1
454,l’,4,0,1
455,arrêta,4,1,0
456,",",3,0,0
457,en,4,0,1
458,lui,5,0,1
459,disant,5,5,0
460,:,0,0,0
461,--,1,0,1
462,Où,1,0,0
463,allez,2,0,1
464,-vous,2,1,0
465,si,2,0,1
466,vite,2,2,0
467,?,0,1,0
468,--,0,0,1
469,Petit,1,0,1
470,bonhomme,1,1,0
471,",",0,0,0
472,répondit,1,0,1
473,le,2,0,1
474,prince,2,2,0
475,",",0,0,0
476,tu,1,0,1
477,n’,1,0,0
478,as,1,1,0
479,nul,1,0,1
480,besoin,1,0,0
481,de,2,0,1
482,le,3,0,1
483,savoir,3,3,0
484,.,0,1,0
485,Mais,1,0,2
486,le,3,0,2
487,nain,3,1,0
488,lui,3,0,1
489,jeta,3,1,0
490,un,3,0,1
491,charme,3,2,0
492,;,1,0,0
493,et,2,0,1
494,",",2,0,0
495,lui,3,0,1
496,aussi,3,1,0
497,",",2,0,0
498,il,4,0,2
499,entra,4,1,0
500,dans,4,0,1
501,une,5,0,1
502,ravine,5,0,0
503,où,6,0,1
504,il,7,0,1
505,ne,7,0,0
506,pouvait,7,1,0
507,ni,7,0,1
508,avancer,7,4,0
509,",",3,0,0
510,ni,4,0,1
511,reculer,4,4,0
512,.,0,1,0
513,Tel,0,0,1
514,est,0,0,0
515,le,1,0,1
516,sort,1,0,0
517,de,2,0,1
518,les,3,0,1
519,arrogants,3,3,0
520,.,0,1,0
521,Comme,1,0,2
522,le,2,0,1
523,second,2,0,0
524,fils,2,1,0
525,ne,2,0,1
526,revenait,2,1,0
527,pas,1,0,0
528,non,2,0,1
529,plus,2,2,0
530,",",0,0,0
531,le,1,0,1
532,plus,1,0,0
533,jeune,1,0,0
534,de,2,0,1
535,les,3,0,1
536,trois,3,0,0
537,frères,3,3,0
538,se,1,0,1
539,décida,1,1,0
540,à,1,0,1
541,s’,1,1,0
542,en,1,0,1
543,aller,1,0,0
544,chercher,2,0,1
545,l’,3,0,1
546,eau,4,0,1
547,merveilleuse,4,4,0
548,;,0,0,0
549,et,1,0,1
550,le,3,0,2
551,roi,3,1,0
552,fut,3,0,1
553,forcé,3,1,0
554,de,3,0,1
555,le,4,0,1
556,laisser,4,1,0
557,partir,3,3,0
558,.,0,1,0
559,Lorsque,1,0,2
560,le,2,0,1
561,jeune,2,0,0
562,prince,2,1,0
563,rencontra,1,0,0
564,le,2,0,1
565,nain,2,1,0
566,sur,2,0,1
567,son,3,0,1
568,chemin,3,2,0
569,et,2,0,1
570,que,3,0,1
571,celui-ci,3,0,0
572,lui,4,0,1
573,fit,4,1,0
574,sa,4,0,1
575,question,4,0,0
576,accoutumée,4,4,0
577,:,0,0,0
578,--,0,0,0
579,Où,0,0,0
580,allez,1,0,1
581,-vous,1,1,0
582,si,1,0,1
583,vite,1,1,0
584,?,0,1,0
585,--,0,0,1
586,Je,1,0,1
587,vais,1,1,0
588,chercher,1,0,1
589,l',2,0,1
590,Eau,2,0,0
591,de,3,0,1
592,la,4,0,1
593,vie,4,4,0
594,",",0,0,0
595,répliqua,1,0,1
596,le,2,0,1
597,voyageur,2,2,0
598,",",0,0,0
599,car,1,0,1
600,mon,2,0,1
601,père,2,1,0
602,est,1,0,0
603,mortellement,2,0,1
604,malade,2,2,0
605,.,0,1,0
606,--,0,0,1
607,Savez,1,0,1
608,-vous,1,1,0
609,donc,0,0,0
610,où,1,0,1
611,la,1,0,0
612,trouver,1,1,0
613,?,0,1,0
614,--,0,0,1
615,Non,0,0,0
616,",",0,0,0
617,dit,0,0,0
618,le,1,0,1
619,prince,1,1,0
620,.,0,1,0
621,--,0,0,1
622,Eh,1,0,1
623,bien,1,1,0
624,",",0,0,0
625,puisque,1,0,1
626,vous,3,0,2
627,avez,3,0,0
628,répondu,3,1,0
629,convenablement,2,0,0
630,",",2,1,0
631,je,2,0,1
632,veux,2,1,0
633,vous,2,0,1
634,le,3,0,1
635,dire,3,3,0
636,.,0,1,0
637,L’,1,0,2
638,eau,1,0,0
639,sort,2,0,1
640,d’,3,0,1
641,un,4,0,1
642,puits,4,4,0
643,",",0,0,0
644,dans,1,0,1
645,la,2,0,1
646,cour,2,0,0
647,d’,3,0,1
648,un,4,0,1
649,palais,4,0,0
650,enchanté,4,4,0
651,;,0,0,0
652,et,1,0,1
653,",",1,0,0
654,pour,3,0,2
655,que,3,1,0
656,vous,3,0,1
657,puissiez,3,1,0
658,y,3,0,1
