,word,depth,close,open
675,poussa,1,1,0
676,des,1,0,1
677,rejetons,1,1,0
678,",",0,0,0
679,et,1,0,1
680,produisit,1,0,0
681,chaque,2,0,1
682,année,2,1,0
683,de,2,0,1
684,nouvelles,3,0,1
685,fleurs,3,3,0
686,.,0,1,0
687,C’,0,0,1
688,était,0,0,0
689,le,1,0,1
690,jardin,1,0,0
691,de,2,0,1
692,l’,3,0,1
693,enfant,3,0,0
694,malade,3,3,0
695,",",0,0,0
696,son,1,0,1
697,seul,1,0,0
698,trésor,1,0,0
699,sur,2,0,1
700,cette,3,0,1
701,terre,3,3,0
702,;,0,0,0
703,il,2,0,2
704,l’,2,0,0
705,arrosait,2,1,0
706,",",1,0,0
707,la,2,0,1
708,cultivait,2,0,0
709,avec,3,0,1
710,soin,3,2,0
711,",",1,0,0
712,et,2,0,1
713,la,3,0,1
714,plaçait,3,1,0
715,toujours,2,0,0
716,de,4,0,2
717,manière,4,0,0
718,à,4,1,0
719,ce,4,0,1
720,qu’,4,2,0
721,elle,3,0,1
722,ne,3,0,0
723,perdît,3,1,0
724,pas,2,0,0
725,un,3,0,1
726,de,4,0,1
727,les,5,0,1
728,rayons,5,0,0
729,de,6,0,1
730,soleil,6,1,0
731,qui,6,0,1
732,pénétraient,6,0,0
733,à,8,0,2
734,travers,8,1,0
735,la,8,0,1
736,lucarne,8,8,0
737,.,0,1,0
738,Aussi,1,0,2
739,la,2,0,1
740,fleur,2,1,0
741,se,2,0,1
742,développait,2,1,0
743,et,2,0,1
744,s’,3,0,1
745,embellissait,3,0,0
746,avec,4,0,1
747,ses,5,0,1
748,rêves,5,5,0
749,;,0,0,0
750,elle,1,0,1
751,fleurissait,1,1,0
752,pour,1,0,1
753,lui,1,1,0
754,",",0,0,0
755,pour,2,0,2
756,lui,2,1,0
757,elle,2,0,1
758,répandait,2,1,0
759,son,2,0,1
760,parfum,2,1,0
761,et,2,0,1
762,prenait,2,0,0
763,des,3,0,1
764,airs,3,0,0
765,coquets,3,3,0
766,.,0,1,0
767,Lorsque,1,0,2
768,le,2,0,1
769,bon,2,0,0
770,Dieu,2,1,0
771,rappela,1,0,0
772,l’,2,0,1
773,enfant,2,1,0
774,à,2,0,1
775,lui,2,2,0
776,",",0,0,0
777,il,1,0,1
778,s’,1,0,0
779,inclina,1,1,0
780,vers,1,0,1
781,elle,2,0,1
782,avant,4,0,2
783,de,4,1,0
784,mourir,3,3,0
785,.,0,1,0
786,Il,1,0,2
787,y,1,0,0
788,a,1,1,0
789,maintenant,0,0,0
790,une,1,0,1
791,année,1,1,0
792,que,1,0,1
793,l’,2,0,1
794,enfant,2,1,0
795,est,1,0,0
796,chez,2,0,1
797,Dieu,2,2,0
798,",",0,0,0
799,et,1,0,1
800,il,2,0,1
801,y,2,0,0
802,a,2,1,0
803,une,2,0,1
804,année,2,1,0
805,que,2,0,1
806,la,3,0,1
807,fleur,3,1,0
808,est,3,0,1
809,restée,3,1,0
810,oubliée,3,0,1
811,sur,4,0,1
812,la,5,0,1
813,fenêtre,5,0,0
814,et,6,0,1
815,s’,6,5,0
816,est,2,0,1
817,desséchée,2,2,0
818,.,0,1,0
819,Le,1,0,2
820,jour,1,0,0
821,de,2,0,1
822,le,3,0,1
823,déménagement,3,3,0
824,",",0,0,0
825,on,1,0,1
826,l’,1,0,0
827,a,1,0,0
828,jetée,1,1,0
829,parmi,1,0,1
830,les,2,0,1
831,immondices,2,0,0
832,de,3,0,1
833,la,4,0,1
834,rue,4,4,0
835,",",0,0,0
836,et,1,0,1
837,c’,1,0,0
838,est,1,0,0
839,cette,2,0,1
840,pauvre,2,0,0
841,fleur,2,1,0
842,fanée,2,0,1
843,que,3,0,1
844,nous,4,0,1
845,avons,4,0,0
846,recueillie,4,1,0
847,dans,4,0,1
848,notre,5,0,1
849,bouquet,5,5,0
850,",",0,0,0
851,car,1,0,1
852,elle,2,0,1
853,a,2,0,0
854,causé,2,1,0
855,plus,2,0,1
856,de,3,0,1
857,joie,3,1,0
858,que,3,0,1
859,la,4,0,1
860,plus,5,0,1
861,riche,5,1,0
862,fleur,4,0,0
863,de,5,0,1
864,le,6,0,1
865,jardin,6,2,0
866,d’,5,0,1
867,une,6,0,1
868,reine,6,6,0
869,.,0,1,0
870,--,0,0,1
871,Mais,1,0,1
872,comment,2,0,1
873,sais,3,0,1
874,-tu,3,1,0
875,tout,3,0,1
876,cela,3,3,0
877,?,0,1,0
878,demanda,0,0,1
879,l’,1,0,1
880,enfant,1,1,0
881,.,0,1,0
882,--,0,0,1
883,Je,1,0,1
884,le,1,0,0
885,sais,1,1,0
886,",",0,0,0
887,répondit,1,0,1
888,l’,2,0,1
889,ange,2,2,0
890,",",0,0,0
891,parce,2,0,2
892,que,2,1,0
893,j’,1,0,0
894,étais,1,0,0
895,moi-même,2,0,1
896,ce,2,0,0
897,petit,2,0,0
898,garçon,2,0,0
899,malade,2,0,0
900,qui,3,0,1
901,marchait,3,0,0
902,avec,4,0,1
903,des,5,0,1
904,béquilles,5,5,0
905,.,0,1,0
906,Je,1,0,2
907,reconnais,1,1,0
908,bien,0,0,0
909,ma,1,0,1
910,fleur,1,1,0
911,.,0,0,0
912,»,0,1,0
