,word,depth,close,open
667,d',4,0,1
668,avoir,5,0,1
669,eu,6,0,1
670,le,6,0,0
671,temps,6,2,0
672,de,5,0,1
673,penser,5,0,0
674,à,6,0,1
675,virer,6,0,0
676,de,7,0,1
677,bord,7,7,0
678,.,0,1,0
679,Ce,1,0,2
680,fut,1,1,0
681,alors,0,0,0
682,que,1,0,1
683,M.,2,0,1
684,Ainsworth,2,1,0
685,fit,1,0,0
686,une,2,0,1
687,proposition,2,0,0
688,extraordinaire,2,1,0
689,",",1,0,0
690,mais,2,0,1
691,qui,3,0,1
692,",",3,0,0
693,dans,4,0,1
694,mon,5,0,1
695,opinion,5,2,0
696,",",3,0,0
697,n',4,0,1
698,était,4,1,0
699,nullement,3,0,0
700,déraisonnable,4,0,1
701,ni,5,0,1
702,chimérique,5,2,0
703,",",3,0,0
704,dans,5,0,2
705,laquelle,5,1,0
706,il,5,0,1
707,fut,5,0,0
708,immédiatement,5,0,0
709,encouragé,5,1,0
710,par,5,0,1
711,M.,6,0,1
712,Holland,6,2,0
713,",",4,0,0
714,--,4,0,0
715,à,6,0,2
716,savoir,6,1,0
717,",",6,0,1
718,que,6,0,0
719,nous,7,0,1
720,pourrions,7,1,0
721,profiter,7,0,1
722,de,8,0,1
723,la,9,0,1
724,forte,9,0,0
725,brise,9,0,0
726,qui,10,0,1
727,nous,11,0,1
728,emportait,11,5,0
729,",",6,0,0
730,et,7,0,1
731,tenter,8,0,1
732,",",8,0,0
733,à,10,0,2
734,le,10,0,0
735,lieu,10,0,0
736,de,10,1,0
737,rabattre,9,0,0
738,sur,10,0,1
739,Paris,10,3,0
740,",",7,0,0
741,d',8,0,1
742,atteindre,8,0,0
743,la,9,0,1
744,côte,9,0,0
745,de,10,0,1
746,le,11,0,1
747,Nord-Amérique,11,11,0
748,.,0,1,0
749,Après,1,0,2
750,une,2,0,1
751,légère,2,0,0
752,réflexion,2,2,0
753,",",0,0,0
754,je,1,0,1
755,donnai,1,1,0
756,de,1,0,1
757,bon,2,0,1
758,gré,2,2,0
759,mon,1,0,1
760,assentiment,1,0,0
761,à,2,0,1
762,cette,3,0,1
763,violente,3,0,0
764,proposition,3,2,0
765,",",1,0,0
766,qui,2,0,1
767,",",2,0,0
768,chose,3,0,1
769,étrange,3,0,0
770,à,4,0,1
771,dire,4,2,0
772,",",2,0,0
773,ne,3,0,1
774,trouva,3,1,0
775,d',3,0,1
776,objections,3,1,0
777,que,3,0,1
778,dans,4,0,1
779,les,5,0,1
780,deux,5,0,0
781,marins,5,5,0
782,.,0,1,0
783,Toutefois,0,0,1
784,",",0,0,0
785,comme,1,0,1
786,nous,2,0,1
787,étions,2,1,0
788,la,2,0,1
789,majorité,2,2,0
790,",",0,0,0
791,nous,1,0,1
792,maîtrisâmes,1,1,0
793,leurs,1,0,1
794,appréhensions,1,1,0
795,",",0,0,0
796,et,1,0,1
797,nous,2,0,1
798,maintînmes,2,1,0
799,résolument,1,0,0
800,notre,2,0,1
801,route,2,2,0
802,.,0,1,0
